ID,NAME,TYPE,ADDRESS,LATITUDE,LONGITUDE,STATUS,INSPECTION
10652093,SPICY INCREDIBOWL,Food Take Out,407 SPADINA AVE,43.65684,-79.39927,Pass,[object Object]
10633174,SPICY LEGEND,Restaurant,"6B WELLESLEY ST W, Unit-B",43.66507,-79.38518,Pass,"[object Object],[object Object],[object Object],[object Object]"
10568628,SPICY MAFIA,Restaurant,181 COLLEGE ST,43.65903,-79.3943,Pass,"[object Object],[object Object],[object Object]"
10650048,SPICY MASTER,Food Take Out,"5 NORTHTOWN WAY, Bldg-15",43.77512,-79.41383,Pass,"[object Object],[object Object],[object Object]"
10672529,SPICY MASTER,Food Take Out,915 BAY ST,43.66372,-79.38649,Pass,"[object Object],[object Object],[object Object]"
10642781,SPIELHAUS BOARDGAME CAFE,Restaurant,1187 ST CLAIR AVE W,43.67756,-79.44379,Pass,"[object Object],[object Object]"
9014366,SPIGA,Restaurant,"1378 YONGE ST, Unit-1",43.68625,-79.39356,Pass,"[object Object],[object Object]"
9046101,SPIKE'S SNACK BAR,Restaurant,176 CHERRY ST,43.64206,-79.35015,Pass,"[object Object],[object Object],[object Object]"
10460919,SPIN TORONTO,Private Club,461 KING ST W,43.64508,-79.39638,Pass,"[object Object],[object Object],[object Object]"
10607897,SPIRIT OF YORK DISTILLERY CO,Cocktail Bar / Beverage Room,55 MILL ST,43.65072,-79.35803,Pass,"[object Object],[object Object],[object Object]"
9057272,SPLISH SPLASH CLEANING CENTRE,Food Store (Convenience/Variety),590 COLLEGE ST,43.65538,-79.41364,Pass,[object Object]
10665128,SPOON AND FORK JAPANESE THAI,Restaurant,"1233 THE QUEENSWAY, Ste-24",43.62121,-79.52462,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
10424517,SPORTING CLUBE PORTUGUES DE TORONTO,Private Club,1650 DUPONT ST,43.66493,-79.4561,Pass,"[object Object],[object Object]"
10230375,SPORTS CAFE CHAMPIONS,Restaurant,2839 EGLINTON AVE E,43.73722,-79.24324,Pass,"[object Object],[object Object],[object Object]"
9015576,SPORTSNET GRILL,Restaurant,1 BLUE JAYS WAY,43.64168,-79.39012,Pass,"[object Object],[object Object],[object Object],[object Object]"
10556959,SPOT CREPES & TEA,Restaurant,385 SPADINA AVE,43.65639,-79.399,Pass,"[object Object],[object Object]"
10421677,SPOTLIGHT CARIBBEAN RESTAURANT,Restaurant,"130 QUEENS PLATE DR, Unit-3",43.71156,-79.5906,Pass,"[object Object],[object Object],[object Object]"
10471677,SPRING CAFE BISTRO,Restaurant,931 YONGE ST,43.67552,-79.38855,Pass,"[object Object],[object Object],[object Object],[object Object]"
10452677,SPRING CHINA HOUSE,Restaurant,961 EGLINTON AVE W,43.70011,-79.42917,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object]"
10521942,SPRING CHINA HOUSE,Food Take Out,189 SHEPPARD AVE E,43.76375,-79.39925,Pass,"[object Object],[object Object]"
10503115,SPRING GARDEN CONVENIENCE,Food Store (Convenience/Variety),57 SPRING GARDEN AVE,43.76452,-79.40985,Pass,
10353253,SPRING ROLLS,Restaurant,40 DUNDAS ST W,43.65627,-79.38182,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
10700296,SPRUCE,Food Store (Convenience/Variety),455 PARLIAMENT ST,43.66368,-79.36733,Pass,[object Object]
10580964,SPRUCECOURT CHILD CARE CENTRE,Child Care - Catered,70 SPRUCE ST,43.66449,-79.36383,Pass,[object Object]
9014392,SPRUCECOURT PUBLIC SCHOOL,Student Nutrition Site,70 SPRUCE ST,43.66449,-79.36383,Pass,[object Object]
9014396,SQUARE BOY,Restaurant,"875 DANFORTH AVE, Unit-1",43.67975,-79.3395,Pass,"[object Object],[object Object],[object Object]"
10304521,SQUIRE & FIRKIN,Restaurant,3335 BLOOR ST W,43.64494,-79.52129,Pass,"[object Object],[object Object],[object Object],[object Object]"
9014402,SQUIRLY'S,Restaurant,807 QUEEN ST W,43.64609,-79.40893,Pass,"[object Object],[object Object],[object Object]"
9014403,SQUIRREL'S NEST CHILD CARE CENTRE,Child Care - Catered,1305 ELLESMERE RD,43.76889,-79.26424,Pass,"[object Object],[object Object],[object Object]"
10612031,SR SPECIALITY FOOD,Food Take Out,"1180 KENNEDY RD, Unit-A",43.75317,-79.27656,Pass,"[object Object],[object Object]"
10502188,SRP  VARIETY STORES,Food Store (Convenience/Variety),1200 YORK MILLS RD,43.75966,-79.33502,Pass,
10714732,SS CARRIBEAN CUISINE,Restaurant,2985 ISLINGTON AVE,43.75912,-79.57084,Pass,[object Object]
9085210,ST AGNES CHURCH,Church Banquet Facility,15 GRACE ST,43.6513,-79.41412,Pass,"[object Object],[object Object]"
10228308,ST ANDREW CHILD CARE CENTRE,Child Care - Catered,2533 KIPLING AVE,43.74494,-79.58239,Pass,"[object Object],[object Object]"
9014409,ST ANNE'S PLACE,Institutional Food Services,"661 DUFFERIN ST, Unit-Dr",43.65049,-79.43139,Pass,"[object Object],[object Object],[object Object]"
10696861,ST AUGUSTINE OF CANTERBURY YMCA,Child Care - Catered,98 SHOREHAM DR,43.76825,-79.52507,Pass,[object Object]
9014411,ST BARTHOLOMEW'S FOOD BANK,Food Bank,509 DUNDAS ST E,43.65983,-79.36415,Pass,[object Object]
10639297,ST CLAIR BAKERY,Restaurant,1656 ST CLAIR AVE W,43.67494,-79.45768,Pass,"[object Object],[object Object]"
10445194,ST CLAIR BAR & GRILL,Restaurant,1080 VICTORIA PARK AVE,43.70739,-79.29566,Pass,"[object Object],[object Object]"
9014419,ST CLAIR COFFEE SHOP,Cafeteria - Private Access,45 ST CLAIR AVE W,43.68747,-79.39545,Pass,"[object Object],[object Object]"
9004876,ST CLAIR DELI,Food Take Out,"748 ST CLAIR AVE W, Unit-3",43.68145,-79.4281,Pass,"[object Object],[object Object]"
10331461,ST CLAIR FRUIT MARKET,Food Store (Convenience/Variety),790 ST CLAIR AVE W,43.68111,-79.42973,Pass,[object Object]
10681469,ST COLUMBA YMCA,Child Care - Food Preparation,10 JOHN TABOR TRL,43.8062,-79.21183,Pass,[object Object]
9385837,ST FELIX CENTRE,Restaurant,25 AUGUSTA AVE,43.64894,-79.3998,Pass,"[object Object],[object Object],[object Object],[object Object]"
10276766,ST FRANCIS XAVIER BEFORE & AFTER PROGRAM,Student Nutrition Site,"53 GRACEFIELD AVE, Room-103",43.71086,-79.48341,Pass,[object Object]
9014440,ST GEORGE HOUSE,Boarding / Lodging Home - Kitchen,316 ST GEORGE ST,43.67496,-79.40355,Pass,"[object Object],[object Object],[object Object]"
10433958,ST GEORGE MINI SCHOOL MALLARD,Child Care - Food Preparation,33 MALLARD RD,43.74819,-79.34657,Pass,"[object Object],[object Object],[object Object]"
10635873,ST HELENS CATHOLIC SCHOOL,Student Nutrition Site,1196 COLLEGE ST,43.65209,-79.43616,Pass,"[object Object],[object Object],[object Object]"
10262260,ST JAMES UNITED CHURCH,Community Kitchen (Meal Program),400 BURNHAMTHORPE RD,43.6467,-79.55628,Pass,
9014446,ST JAMESTOWN STEAK & CHOPS,Restaurant,516 PARLIAMENT ST,43.66575,-79.36855,Pass,"[object Object],[object Object],[object Object],[object Object]"
10233087,ST JOSEPH MORROW PARK CAFETERIA,Secondary School Food Services,"3379 BAYVIEW AVE, Unit-4",43.79885,-79.39482,Pass,[object Object]
10614121,ST JOSEPH'S CATHOLIC SCHOOL STUDENT NUTRITION PROGRAM,Student Nutrition Site,176 LESLIE ST,43.66582,-79.33189,Pass,[object Object]
9014452,ST JOSEPH'S HOSPITAL,Hospitals & Health Facilities,30 THE QUEENSWAY,43.63973,-79.45033,Pass,"[object Object],[object Object],[object Object],[object Object]"
9014460,ST LAWRENCE PIZZA & PASTA,Food Take Out,"91 FRONT ST E, Unit-22",43.64908,-79.37213,Pass,"[object Object],[object Object],[object Object]"
10357582,ST LAWRENCE SMOKE & GIFT,Food Store (Convenience/Variety),93 FRONT ST E,43.64905,-79.37177,Pass,[object Object]
9014463,ST LAWRENCE UPPERCUT MEAT PACKERS,Butcher Shop,"91 FRONT ST E, Unit-16",43.64908,-79.37213,Pass,"[object Object],[object Object]"
10691182,ST LOUIS BAR & GRILL,Restaurant,376 BLOOR ST W,43.66625,-79.40617,Pass,"[object Object],[object Object]"
9014464,ST MARGARET'S P.S.- SNACK PROGRAM,Student Nutrition Site,235 GALLOWAY RD,43.76827,-79.19594,Pass,
10519543,ST MARY'S CSS CAFETERIA,Cafeteria - Private Access,66 DUFFERIN PARK AVE,43.6578,-79.43216,Pass,[object Object]
9052722,ST MATTHEWS BRACONDALE HOUSE,Cafeteria - Private Access,707 ST CLAIR AVE W,43.68122,-79.42661,Pass,"[object Object],[object Object],[object Object]"
10694069,ST MAURICE SCHOOL CHILDCARE,Child Care - Catered,"45 KINGSVIEW BLVD, Bldg-0",43.69782,-79.55394,Pass,[object Object]
9014470,ST MICHAEL'S HOSPITAL,Hospitals & Health Facilities,30 BOND ST,43.65366,-79.37768,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
10489316,ST MICHAEL'S HOSPITAL GIFT SHOP,Food Store (Convenience/Variety),30 BOND ST,43.65366,-79.37768,Pass,"[object Object],[object Object]"
10695739,ST NICHOLAS CHILD CARE CENTRE,Child Care - Catered,1020 MCNICOLL AVE,43.80577,-79.33601,Pass,[object Object]
9014475,ST PATRICK MINI MARKET,Food Store (Convenience/Variety),"20 ST PATRICK ST, Unit-1",43.65094,-79.38904,Pass,[object Object]
9000373,ST PATTIES - STAND #7,Food Take Out,40 BAY ST,43.64407,-79.37843,Pass,"[object Object],[object Object]"
9014480,ST PAUL'S PARISH CHURCH KITCHEN,Student Nutrition Site,83 POWER ST,43.65484,-79.36303,Pass,[object Object]
9058772,ST PIO BAKERY,Bakery,2133 JANE ST,43.71974,-79.50774,Pass,"[object Object],[object Object],[object Object]"
9224331,ST ROBERTS SCHOOL YMCA,Child Care - Catered,70 BAINBRIDGE AVE,43.74967,-79.44415,Pass,[object Object]
9014487,ST STEPHENS WATERFRONT CCC,Child Care - Catered,635 QUEENS QUAY W,43.63628,-79.39725,Pass,"[object Object],[object Object],[object Object],[object Object]"
10663404,ST THOMAS AQUINAS CATHOLIC SCHOOL,Student Nutrition Site,636 GLENHOLME AVE,43.6959,-79.44575,Pass,[object Object]
9058458,ST URBAIN BAGEL,Bakery,91 FRONT ST E,43.64908,-79.37213,Pass,"[object Object],[object Object]"
9014490,ST VLADIMIR INSTITUTE,College / University Food Services,"620 SPADINA AVE, Unit-1",43.66195,-79.40224,Pass,"[object Object],[object Object],[object Object]"
10699877,ST.  STEPHEN'S CANOE LANDING CHILD CARE CENTRE,Child Care - Food Preparation,20 BRUNEL CRT,43.63946,-79.3945,Pass,"[object Object],[object Object]"
10281550,ST. AIDEN EARLY LEARNING CENTRE,Child Care - Catered,3521 FINCH AVE E,43.79739,-79.30937,Pass,"[object Object],[object Object]"
9014492,ST. ALBAN'S BOYS AND GIRLS CLUB PRESCHOOL,Child Care - Catered,843 PALMERSTON AVE,43.67142,-79.41568,Pass,"[object Object],[object Object]"
9014493,ST. ALPHONSUS DAY CARE CENTRE / ROMAN CATHOLIC EPISCOPAL CORP.,Child Care - Food Preparation,540 ST CLAIR AVE W,43.68309,-79.42029,Pass,"[object Object],[object Object],[object Object],[object Object]"
10615274,ST. AMBROSE YMCA BEFORE AND AFTER SCHOOL PRO3,Child Care - Catered,"20 COULES CRT, Lot-1",43.60838,-79.55013,Pass,[object Object]
10500763,ST. ANDREW JUNIOR H. CAFETERIA,Cafeteria - Public Access,131 FENN AVE,43.75161,-79.39033,Pass,[object Object]
10556137,ST. ANDREW'S CHURCH,Community Kitchen (Meal Program),73 SIMCOE ST,43.64679,-79.38556,Pass,"[object Object],[object Object]"
10399615,ST. ANDREWS FISH & CHIP RESTAURANT,Restaurant,1589 ELLESMERE RD,43.77149,-79.25278,Pass,[object Object]
10548414,ST. ANNE FOOD BANK,Food Bank,120 FIRST AVE,43.66588,-79.34776,Pass,
9014499,ST. AUGUSTINE,Cafeteria - Private Access,2661 KINGSTON RD,43.71331,-79.24148,Pass,"[object Object],[object Object],[object Object]"
9021201,ST. BARTHOLOMEW'S CHILDREN'S CENTRE,Child Care - Food Preparation,509 DUNDAS ST E,43.65983,-79.36415,Pass,"[object Object],[object Object]"
10273667,ST. BASIL THE GREAT COLLEGE SCHOOL,Secondary School Food Services,20 STARVIEW LANE,43.72723,-79.534,Pass,"[object Object],[object Object]"
10625144,ST. BASIL THE GREAT COLLEGE SCHOOL - NUTRITION PROGRAM,Student Nutrition Site,20 STARVIEW LANE,43.72723,-79.534,Pass,
9014413,ST. BEDE CHILD CARE CENTRE,Child Care - Catered,521 SEWELLS RD,43.81799,-79.20655,Pass,"[object Object],[object Object]"
10221127,ST. BERNADETTE'S FAMILY RESOURCE CENTRE,Child Care - Catered,20 BANSLEY AVE,43.69226,-79.44291,Pass,"[object Object],[object Object]"
10437681,ST. BERNARD'S RESIDENCE,Retirement Homes(Licensed),685 FINCH AVE W,43.77052,-79.45689,Pass,"[object Object],[object Object],[object Object]"
10328883,ST. BONI FACE SNACK PROGRAM,Student Nutrition Site,20 MARKANNA DR,43.74093,-79.21998,Pass,
10294420,ST. BONIFACE YMCA CHILD CARE CENTRE,Child Care - Catered,20 MARKANNA DR,43.74093,-79.21998,Pass,
10629456,ST. BRIGID CATHOLIC SCHOOL,Student Nutrition Site,50 WOODMOUNT AVE,43.68696,-79.3169,Pass,"[object Object],[object Object],[object Object]"
10422713,ST. BRUNO/ ST. RAYMOND CATHOLIC SCHOOL SNACK PROGRAM,Student Nutrition Site,402 MELITA CRES,43.67325,-79.42707,Pass,[object Object]
9014573,ST. CLAIR O'CONNOR COMMUNITY INC.,Institutional Food Services,2701 ST CLAIR AVE E,43.70545,-79.31186,Pass,"[object Object],[object Object],[object Object]"
10266227,ST. CLEMENT'S EARLY LEARNING SCHOOL,Child Care - Catered,70 ST CLEMENTS AVE,43.71269,-79.40199,Pass,"[object Object],[object Object]"
9014505,ST. CLEMENTS OF OHRID CHURCH,Serving Kitchen,76 OVERLEA BLVD,43.70855,-79.34111,Pass,"[object Object],[object Object],[object Object]"
10681460,ST. COLUMBA YMCA,Child Care - Catered,10 JOHN TABOR TRL,43.8062,-79.21183,Pass,[object Object]
10519491,ST. CONRAD SCHOOL,Student Nutrition Site,5 EXBURY RD,43.73009,-79.49345,Pass,
10421091,ST. CRISPINS DAY CARE,Child Care - Catered,530 MIDLAND AVE,43.71722,-79.25073,Pass,"[object Object],[object Object]"
9014507,ST. CYRIL'S B & A CLUB,Child Care - Catered,18 KEMPFORD BLVD,43.77706,-79.4167,Pass,[object Object]
9005592,ST. DAVIDS PRESBYTERIAN CHURCH - FOOD BANK,Food Depot,1300 DANFORTH RD,43.74107,-79.24577,Pass,
10522972,ST. DENIS SUNSHINE,Child Care - Food Preparation,67 BALSAM AVE,43.67301,-79.28991,Pass,
10649702,ST. DENNIS TUCK SHOP,Food Store (Convenience/Variety),12 ST DENNIS DR,43.71738,-79.33523,Pass,[object Object]
10235145,ST. DOROTHY CHILD CARE CENTRE,Child Care - Catered,155 JOHN GARLAND BLVD,43.7315,-79.59174,Pass,"[object Object],[object Object],[object Object]"
9014513,ST. DOROTHY SEPARATE SCHOOL,Student Nutrition Site,155 JOHN GARLAND BLVD,43.7315,-79.59174,Pass,[object Object]
10491041,ST. EDWARD YMCA BEFORE AND AFTER SCHOOL PROGRAM,Child Care - Catered,1 BOTHAM RD,43.75396,-79.41341,Pass,[object Object]
9410383,ST. EUGENE CATHOLIC SCHOOL (P.L.A.S.P.),Child Care - Food Preparation,30 WESTROYAL RD,43.69261,-79.5375,Pass,[object Object]
10247641,ST. FIDELIS  EARLY LEARNING CENTRE,Child Care - Catered,9 BANNERMAN ST,43.7173,-79.48495,Pass,"[object Object],[object Object]"
10232374,ST. FRANCIS DE SALES YMCA CHILDCARE CENTRE,Child Care - Catered,333 FIRGROVE CRES,43.75414,-79.51913,Pass,"[object Object],[object Object],[object Object]"
9014516,ST. FRANCIS DESALLE CATHOLIC SCHOOL,Student Nutrition Site,333 FIRGROVE CRES,43.75414,-79.51913,Pass,[object Object]
9014233,ST. FRANCIS RESIDENCE,Boarding / Lodging Home - Kitchen,229 MANNING AVE,43.6523,-79.41095,Pass,"[object Object],[object Object],[object Object],[object Object]"
9014517,ST. FRANCIS TABLE,Restaurant,1322 QUEEN ST W,43.6417,-79.43129,Pass,"[object Object],[object Object],[object Object]"
9017781,ST. GABRIEL'S JUNIOR YMCA,Child Care - Catered,396 SPRING GARDEN AVE,43.76937,-79.39134,Pass,"[object Object],[object Object]"
10582749,ST. GEORGE CARE COMMUNITY,Nursing Home / Home for the Aged,225 ST GEORGE ST,43.67254,-79.40146,Pass,"[object Object],[object Object],[object Object]"
9014518,ST. GEORGE MINI SCHOOL,Child Care - Food Preparation,141 BOND AVE,43.74572,-79.34745,Pass,"[object Object],[object Object]"
9014523,ST. GEORGE'S GOLF & COUNTRY CLUB,Private Club,1668 ISLINGTON AVE,43.67357,-79.53689,Pass,"[object Object],[object Object]"
9014441,ST. GEORGE'S GREEK ORTH. CHURCH,Private Club,115 BOND ST,43.65732,-79.37848,Pass,"[object Object],[object Object]"
10251247,ST. GEORGE'S SCHOOL AGE CHILD CARE PROGRAM,Child Care - Catered,70 PRINCESS ANNE CRES,43.67261,-79.54172,Pass,
9418268,ST. GREGORY'S BEFORE & AFTER SCHOOL CLUB,Child Care - Catered,126 RATHBURN RD,43.65965,-79.54502,Pass,[object Object]
10461506,ST. HILDA'S TOWERS,Retirement Homes(Licensed),2339 DUFFERIN ST,43.69477,-79.44949,Pass,"[object Object],[object Object],[object Object]"
10415527,ST. JAMES GATE,Restaurant,5140 DUNDAS ST W,43.64389,-79.53359,Pass,"[object Object],[object Object],[object Object]"
10510197,ST. JAMES TOWN COMMUNITY CORNER,Community Kitchen (Meal Program),200 WELLESLEY ST E,43.66806,-79.37366,Pass,"[object Object],[object Object]"
10466437,ST. JEROME YMCA CHILD CARE CENTRE,Child Care - Catered,111 SHARPECROFT BLVD,43.74884,-79.48855,Pass,[object Object]
10713716,ST. JOHN,Cocktail Bar / Beverage Room,"130 BLOOR ST W, Unit-115",43.66938,-79.39294,Pass,[object Object]
10567622,ST. JOHN THE COMPASSIONATE MISSION,Community Kitchen (Meal Program),155 BROADVIEW AVE,43.6605,-79.35027,Pass,"[object Object],[object Object],[object Object]"
10197538,ST. JOHN'S BAKERY,Bakery,153 BROADVIEW AVE,43.66046,-79.35015,Pass,"[object Object],[object Object],[object Object],[object Object]"
9014538,ST. JOHN'S REHABILITATION HOSPITAL,Hospitals & Health Facilities,"285 CUMMER AVE, Unit-4317",43.7896,-79.40474,Pass,"[object Object],[object Object],[object Object]"
9014539,ST. JOHN'S VARIETY,Food Store (Convenience/Variety),431 ST JOHNS RD,43.66238,-79.48724,Pass,[object Object]
10425596,ST. JOSEPH'S COLLEGE SCHOOL BREAKFAST PROGRAM,College / University Food Services,74 WELLESLEY ST W,43.66445,-79.38887,Pass,"[object Object],[object Object]"
10576021,"ST. JOSEPH'S COLLEGE SCHOOL, MAIN KITCHEN",College / University Food Services,74 WELLESLEY ST W,43.66445,-79.38887,Pass,"[object Object],[object Object]"
9050820,ST. JOSEPH'S HOSPITAL CAFETERIA,Cafeteria - Public Access,30 THE QUEENSWAY,43.63973,-79.45033,Pass,"[object Object],[object Object],[object Object],[object Object]"
10221161,ST. JOSEPH'S YMCA CHILD CARE,Child Care - Catered,176 LESLIE ST,43.66582,-79.33189,Pass,"[object Object],[object Object]"
10685763,ST. JUDE COMMUNITY HOMES,Serving Kitchen,431 DUNDAS ST E,43.65908,-79.36647,Pass,[object Object]
10249781,ST. JUDE EARLY LEARNING CENTRE,Child Care - Catered,3251 WESTON RD,43.74049,-79.53926,Pass,"[object Object],[object Object],[object Object]"
10530226,ST. LAWRENCE CAFE BAZZAR,Restaurant,248 THE ESPLANADE,43.65009,-79.36353,Pass,[object Object]
9014458,ST. LAWRENCE CO-OPERATIVE DAYCARE,Child Care - Food Preparation,4 MARKET ST,43.64772,-79.37173,Pass,"[object Object],[object Object],[object Object],[object Object]"
9014453,ST. LAWRENCE COOPERATIVE DAY CARE. PRESCHOOL,Child Care - Catered,2 PRINCESS ST,43.64783,-79.36571,Conditional Pass,"[object Object],[object Object],[object Object]"
9014454,ST. LAWRENCE COOPERATIVE DAY CARE. SCHOOL AGE PROGRAM,Child Care - Catered,230 THE ESPLANADE,43.64959,-79.36494,Pass,"[object Object],[object Object]"
10614967,ST. LAWRENCE FISH MARKET,Fish Shop,"93 FRONT ST E, Unit-1214",43.64905,-79.37177,Pass,"[object Object],[object Object],[object Object]"
9014457,ST. LAWRENCE HALL BANQUET FACILITY,Banquet Facility,157 KING ST E,43.65022,-79.37228,Pass,
10402222,ST. LAWRENCE JUICE BAR,Food Store (Convenience/Variety),93 FRONT ST E,43.64905,-79.37177,Pass,"[object Object],[object Object]"
10245839,ST. LOUIS BAR & GRILL,Restaurant,313 BREMNER BLVD,43.64043,-79.39046,Pass,"[object Object],[object Object]"
10370986,ST. LOUIS BAR & GRILL,Restaurant,4548 DUFFERIN ST,43.76701,-79.46799,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object]"
10429826,ST. LOUIS BAR & GRILL,Restaurant,561 DANFORTH AVE,43.67827,-79.34706,Pass,"[object Object],[object Object],[object Object]"
10453772,ST. LOUIS BAR & GRILL,Restaurant,92 KING ST E,43.65001,-79.37458,Pass,"[object Object],[object Object],[object Object],[object Object]"
10701449,ST. LOUIS BAR & GRILL,Restaurant,595 BAY ST,43.65622,-79.3833,Pass,"[object Object],[object Object]"
10724492,ST. LOUIS BAR & GRILL,Restaurant,"557 DIXON RD, Unit-127-130",43.69006,-79.57165,Pass,[object Object]
10670816,ST. LOUIS BAR & GRILL,Restaurant,5307 YONGE ST,43.77321,-79.41355,Pass,"[object Object],[object Object],[object Object]"
10228697,ST. LOUIS BAR AND GRILL,Restaurant,2050 YONGE ST,43.70153,-79.39769,Pass,"[object Object],[object Object],[object Object],[object Object]"
10328232,ST. LOUIS BAR AND GRILL,Restaurant,"55 TOWN CENTRE CRT, Unit-101",43.77391,-79.25419,Pass,"[object Object],[object Object]"
10344210,ST. LOUIS BAR AND GRILL,Restaurant,"1800 SHEPPARD AVE E, Unit-2016",43.77775,-79.3445,Pass,"[object Object],[object Object],[object Object],[object Object]"
10428208,ST. LOUIS BAR AND GRILL,Restaurant,528 YONGE ST,43.66378,-79.38433,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
10546086,ST. LOUIS BAR AND GRILL,Restaurant,808 YORK MILLS RD,43.75364,-79.35785,Pass,"[object Object],[object Object],[object Object],[object Object]"
10612864,ST. LOUIS SEPARATE SCHOOL,Student Nutrition Site,"11 MORGAN AVE, Bldg--",43.62575,-79.50096,Pass,[object Object]
9018911,ST. LUKE'S UNITED CHURCH,Community Kitchen (Meal Program),353 SHERBOURNE ST,43.66303,-79.37296,Conditional Pass,"[object Object],[object Object],[object Object]"
10513163,ST. MARCELLUS EARLY LEARNING CENTRE,Child Care - Catered,15 DENFIELD ST,43.67979,-79.55422,Pass,[object Object]
10424977,ST. MARK'S DAY CARE CENTRE - GREENLAND ROAD,Child Care - Food Preparation,1 GREENLAND RD,43.73366,-79.33966,Pass,"[object Object],[object Object],[object Object]"
10612216,ST. MARTHA CATHOLIC SCHOOL,Student Nutrition Site,1865 SHEPPARD AVE W,43.74108,-79.50233,Pass,
9058298,ST. MARY'S CHURCH,Church Banquet Facility,588 ADELAIDE ST W,43.64491,-79.40391,Pass,"[object Object],[object Object]"
9014551,ST. MATTHEW'S ANGLICAN CHURCH (OUT OF THE COLD PROGRAM),Community Kitchen (Meal Program),3962 BLOOR ST W,43.63939,-79.54895,Pass,
9014549,ST. MATTHEW'S BBQ CHICKEN,Restaurant,527 ROGERS RD,43.6821,-79.46904,Pass,"[object Object],[object Object],[object Object]"
9014553,ST. MICHAEL'S AND ALL ANGELS DAY CARE,Child Care - Catered,611 ST CLAIR AVE W,43.68187,-79.42285,Pass,"[object Object],[object Object],[object Object]"
10484465,ST. MICHAEL'S DRUG MART,Food Store (Convenience/Variety),565 COLLEGE ST,43.65535,-79.4128,Pass,"[object Object],[object Object]"
10628116,ST. MICHAEL'S HOMES,Boarding / Lodging Home - Kitchen,236 CARLTON ST,43.66427,-79.36882,Pass,"[object Object],[object Object],[object Object]"
10191496,ST. MICHAEL'S HOUSE,Institutional Food Services,277 RUSHOLME RD,43.65826,-79.42983,Pass,"[object Object],[object Object]"
10355892,ST. MICHAEL'S WITHDRAWAL MANAGEMENT CENTRE,Cafeteria - Private Access,135 SHERBOURNE ST,43.65495,-79.36961,Pass,"[object Object],[object Object]"
9014555,ST. MICHAELS COLLEGE,Secondary School Food Services,1515 BATHURST ST,43.68478,-79.41758,Pass,"[object Object],[object Object]"
9002645,ST. MONICA'S SATELLITE PROGRAM,Child Care - Food Preparation,14 BROADWAY AVE,43.71017,-79.39763,Pass,
10675062,ST. MONICA'S STUDENT NUTRITON PROGRAM,Student Nutrition Site,"14 BROADWAY AVE, Flr-3 (Room 309)",43.71017,-79.39763,Pass,[object Object]
9398154,ST. NINIAN'S FOOD BANK,Food Bank,930 BELLAMY RD N,43.76644,-79.23952,Pass,
10230246,ST. PASCHAL BAYLON CHILD CARE,Child Care - Catered,15 ST PASCHAL CRT,43.79221,-79.43133,Pass,"[object Object],[object Object]"
10577280,ST. PATTIES,Food Take Out,45 MANITOBA DR,43.6358,-79.41509,Pass,"[object Object],[object Object]"
10456540,ST. PETER AND PAUL BANQUET HALL,Banquet Facility,231 MILNER AVE,43.78862,-79.2387,Pass,"[object Object],[object Object]"
10588228,ST. PHILIPS COMMUNITY PRESCHOOL,Child Care - Catered,375 MELROSE AVE,43.72943,-79.41967,Pass,[object Object]
10228312,ST. ROCH CHILDCARE CENTRE,Child Care - Catered,174 DUNCANWOODS DR,43.75372,-79.56675,Pass,"[object Object],[object Object]"
9030708,ST. ROSE OF LIMA BREAKFAST CLUB,Student Nutrition Site,3216 LAWRENCE AVE E,43.75702,-79.24156,Pass,
10230273,ST. ROSE OF LIMA YMCA CHILD CARE CENTRE,Child Care - Catered,3220 LAWRENCE AVE E,43.75749,-79.24056,Pass,
10698432,ST. STEPHEN CHILD CARE CENTRE,Child Care - Catered,"55 GOLFDOWN DR, Bldg-0",43.72193,-79.55445,Pass,[object Object]
9014567,ST. STEPHEN'S COMMUNITY CHILD CARE CENTRE,Child Care - Food Preparation,91 BELLEVUE AVE,43.65627,-79.40384,Pass,"[object Object],[object Object],[object Object]"
9049182,ST. STEPHEN'S COMMUNITY HOUSE,Community Kitchen (Meal Program),260 AUGUSTA AVE,43.65649,-79.40298,Pass,[object Object]
9014569,ST. STEPHEN'S FOODBANK,Food Depot,3817 LAWRENCE AVE E,43.76213,-79.21234,Pass,[object Object]
10580549,ST. TERESA YMCA (BEFORE & AFTER SCHOOL),Food Caterer,110 TENTH ST,43.59931,-79.50906,Pass,
10328908,ST. THERESA SHRINE CATHOLIC SCHOOL,Student Nutrition Site,2665 KINGSTON RD,43.71565,-79.24248,Pass,[object Object]
9014488,ST. THERESA'S DAY CARE CENTRE,Child Care - Food Preparation,1196 WILSON AVE,43.72549,-79.48856,Pass,"[object Object],[object Object]"
10507763,ST. TIMOTHY YMCA,Child Care - Catered,25 ROCHELLE CRES,43.77516,-79.35137,Pass,"[object Object],[object Object]"
10624501,ST. TIMOTHY'S CATHOLIC SCHOOL,Student Nutrition Site,25 ROCHELLE CRES,43.77516,-79.35137,Pass,"[object Object],[object Object]"
